unit_id,connection_type,technology,tier,rsp,state_or_territory,geography,is_this_service_impaired,is_this_service_underperforming,gateway_mac,All hour trimmed mean download speed,All hour minimum download speed,All hour maximum download speed,Busy hour trimmed mean download speed,Busy hour minimum download speed,Busy hour maximum download speed,All hour trimmed mean upload speed,All hour minimum upload speed,All hour maximum upload speed,Busy hour trimmed mean upload speed,Busy hour minimum upload speed,Busy hour maximum upload speed,All hour trimmed mean latency,All hour minimum latency,All hour maximum latency,Busy hour trimmed mean latency,Busy hour minimum latency,Busy hour maximum latency,Average daily outages
54368953,NBN,Fibre to the Node,50/20 Mbps,Superloop,WA,Urban,TRUE,TRUE,28DExxxxxx,30.19,16.25,32,29.67,18.97,31.39,7.69,6.03,7.95,7.68,7.5,7.85,6.1,5.69,15.59,6.51,5.73,12.89,0
41408441,NBN,Fibre to the Node,100/20 Mbps,Telstra,QLD,Urban,TRUE,FALSE,1013xxxxxx,75.29,49.06,76.49,74.83,49.06,76.49,18.99,18.39,19.25,18.97,18.79,19.12,23.01,19.93,24.05,22.88,20.33,23.81,0.29
2521533,NBN,Fibre to the Node,100/20 Mbps,TPG,NSW,Major Rural,TRUE,TRUE,7898xxxxxx,56.46,20.58,63.05,52.8,33.12,62.8,18.35,12.03,19.07,18.16,16.33,19.05,13.13,11.91,24.38,14.53,11.93,23.61,0.06
1347773,NBN,Fibre to the Curb,50/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,A491xxxxxx,54.31,35.85,55.17,53.69,41.93,55.17,18.22,14.84,18.37,18.16,16.22,18.33,4.52,4.36,24.39,4.75,4.38,12,0.06
21279169,NBN,Fibre to the Node,50/20 Mbps,Superloop,ACT,Urban,FALSE,FALSE,7A45xxxxxx,47.88,17.41,51.21,45.36,21.58,51.17,14.15,5.22,15.13,13.95,9.98,14.81,13.17,11.07,247.91,14.82,11.28,41.83,0.03
41945285,NBN,Fibre to the Node,25/10 Mbps,Aussie Broadband,QLD,Urban,FALSE,FALSE,18F1xxxxxx,26.9,19.35,27.49,26.84,22.79,27.49,5.95,5.38,6.53,5.96,5.73,6.05,8.2,8.11,10.85,8.35,8.14,10.85,0
3880901,NBN,Fibre to the Node,50/20 Mbps,MyRepublic,VIC,Urban,FALSE,FALSE,1013xxxxxx,52.48,29.91,54.98,49.11,29.91,54.98,18.88,17.08,19.03,18.68,17.08,19,18.89,18.32,42.82,19.23,18.44,22.11,0
4191173,NBN,Fibre to the Premises,100/20 Mbps,Aussie Broadband,NT + SA,Minor Rural,FALSE,FALSE,107Bxxxxxx,107.13,90.53,108.8,105.05,92.8,108.76,18.03,16.92,19,18.03,16.92,18.98,12.91,12.74,36.36,13.16,12.81,16.83,0
23989193,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Telstra,NT + SA,Urban,FALSE,FALSE,BC30xxxxxx,54.32,43.07,54.92,54.21,48.21,54.71,18.25,4.65,18.34,18.23,17.55,18.31,18.01,15.41,51.98,18.28,15.48,23.83,1.42
1347785,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,90A7xxxxxx,54.29,43.98,54.95,53.87,45.15,54.77,18.22,4.6,18.51,18.22,17.95,18.34,9.05,8.43,11.93,9.24,8.66,11.29,0
1028812,NBN,Fibre to the Premises,100/20 Mbps,Optus,VIC,Urban,FALSE,FALSE,181Exxxxxx,108.37,96.23,110.96,106.5,97.3,109.24,18.17,17.63,18.52,18.16,17.77,18.52,6.42,5.99,14.22,6.48,6.03,9.89,0.03
45564621,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Superloop,NSW,Urban,FALSE,FALSE,04D9xxxxxx,53.6,22.9,54.71,52.06,27.29,54.68,18.94,17.1,19.03,18.92,18.36,19.02,8.04,7.52,53.16,9.32,7.84,31.33,0.03
49590477,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,F8CAxxxxxx,53.13,48.9,53.35,53.12,50.15,53.3,18.82,16.03,18.89,18.82,18.67,18.87,8.2,7.93,30.86,8.55,8.03,14.77,0.13
3880913,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Exetel,NSW,Urban,FALSE,FALSE,9C6Fxxxxxx,108.37,83.15,109.76,107.89,98.89,109.06,37.64,20.71,37.98,37.38,33.56,37.79,8.55,7.79,35.76,9.68,8.1,27.04,1
66151889,NBN,Fibre to the Premises,50/20 Mbps,Other RSPs,NSW,Urban,FALSE,FALSE,F8CAxxxxxx,53.18,14.78,54.29,51.25,35.98,54.27,17.86,14.13,18.08,17.75,17.01,17.99,3.31,3.01,35.07,4.61,3.07,22.64,0.39
54368977,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,Remote,FALSE,FALSE,B869xxxxxx,51.9,3.92,55.41,49.57,19.15,54.82,9.52,3.29,11.14,8,3.29,10.54,40.81,38.35,53.62,41.89,39.58,53.62,0.03
1029329,NBN,Fibre to the Premises,100/20 Mbps,Optus,NSW,Urban,FALSE,FALSE,6466xxxxxx,108.89,88.96,110.85,107.92,91.55,110.84,18.64,17.63,18.68,18.62,18.4,18.68,2.49,2.08,4.65,2.55,2.15,3.29,0
4329685,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NSW,Urban,FALSE,FALSE,906Cxxxxxx,907.27,493.8,934.81,841.15,493.8,934.15,46.92,35.31,47.27,46.12,35.31,47.21,3.16,1.97,19.35,4.17,1.98,19.35,0
61544917,NBN,Fibre to the Node,100/20 Mbps,Launtel,VIC,Urban,TRUE,TRUE,84D8xxxxxx,42.75,26.26,46.53,41.95,32.58,46.1,6.44,2.58,6.75,6.44,5.28,6.73,16.65,16.34,23.75,17.1,16.54,21.99,1.81
53382869,NBN,Fibre to the Node,100/40 Mbps,iiNet,NSW,Urban,FALSE,FALSE,C80Exxxxxx,94.42,76.89,96.35,93.47,76.89,96.21,37.38,33.11,37.46,37.23,33.11,37.46,9.08,5.61,15.35,9.27,5.64,12.74,0.23
55105237,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,QLD,Urban,FALSE,FALSE,78D2xxxxxx,919.77,236.49,937.03,846.63,237.46,936.56,47.39,45.51,47.48,47.37,47.16,47.45,5.65,5.52,7.01,5.86,5.58,7.01,0.03
4191189,NBN,Fibre to the Node,50/20 Mbps,Optus,NSW,Urban,TRUE,TRUE,345Dxxxxxx,34.23,19.82,34.71,34.24,31.18,34.62,13.43,12.52,13.68,13.45,12.64,13.68,19.77,17.5,33.67,19.66,17.57,25.07,0
1028828,NBN,Fibre to the Premises,50/20 Mbps,Telstra,TAS,Urban,FALSE,FALSE,D435xxxxxx,54.52,24.58,55.34,54.39,46.26,55.08,18.2,16.13,18.36,18.22,18.11,18.36,12.07,11.46,13.29,12.17,11.56,13.25,0
4719069,NBN,Fibre to the Node,100/40 Mbps,Aussie Broadband,VIC,Minor Rural,FALSE,FALSE,28EExxxxxx,90.21,18.62,91.91,88.96,72.62,91.79,33.3,10.33,35.75,31.36,10.54,34.02,5.28,5.11,21.39,5.91,5.18,19.16,0
55105245,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NSW,Urban,FALSE,FALSE,000Axxxxxx,903.19,313.31,938.28,877.87,442.05,938.16,46.37,20.49,47.51,46.02,28.53,47.43,5.67,5.44,24.41,6.65,5.47,24.41,0.03
3880929,NBN,Fibre to the Node,100/20 Mbps,Superloop,ACT,Urban,TRUE,FALSE,F02Fxxxxxx,85.75,21.33,90.11,83.42,33.82,89.88,18.87,14.86,19.02,18.69,15.62,18.98,12.72,10.58,31.62,14.26,10.74,31.62,0.42
1029345,NBN,Fibre to the Curb,100/20 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,D06Fxxxxxx,106,73.03,106.63,105.54,89.29,106.55,17.92,17.26,18.08,17.91,17.68,18.04,4.91,4.78,5.09,4.94,4.86,5.08,0.42
4991205,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,VIC,Urban,FALSE,FALSE,0050xxxxxx,857.15,324.32,898.46,826.96,324.32,881.23,44.52,33.8,45.89,44.49,42.67,45.86,4.06,3.92,8.09,4.13,4.03,5.94,0.07
3880933,NBN,Fibre to the Premises,50/20 Mbps,Exetel,VIC,Minor Rural,FALSE,FALSE,C89Exxxxxx,54.15,47.09,54.4,54.03,48.47,54.4,17.86,15.12,18.04,17.86,17.43,17.98,3.18,3.05,5.68,3.29,3.17,4.8,0
54368997,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Superloop,QLD,Urban,FALSE,FALSE,04D4xxxxxx,103.25,80.64,109.08,101.5,88.02,108.23,37.66,30.25,38.3,37.28,34.66,37.95,8.7,8.28,13.04,9.21,8.62,13.04,0.03
5220581,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,,WA,Urban,FALSE,TRUE,F09Fxxxxxx,321.74,167.17,361.11,313.78,167.17,357.4,46.95,37.74,47.51,46.67,37.74,47.51,9.63,7.88,19.13,9.73,8.19,19.13,0.1
57391077,NBN,Fibre to the Node,100/40 Mbps,Exetel,NSW,Urban,FALSE,FALSE,1CEDxxxxxx,98.14,63.88,101.53,97.97,85.01,101.53,37.85,37.44,38.21,37.84,37.7,38.01,21.18,17.75,47.9,22.58,19.08,47.9,0.1
33093605,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,ACT,Urban,FALSE,FALSE,A040xxxxxx,53.29,37.38,53.55,53.02,37.38,53.55,18.86,18.18,18.96,18.85,18.68,18.91,9.76,9.3,66.36,10,9.33,14.47,0.1
2219239,NBN,Fibre to the Premises,100/20 Mbps,Aussie Broadband,ACT,Urban,FALSE,FALSE,9CC9xxxxxx,107.51,89.7,110.38,105.81,93.51,108.68,18.9,17.67,19,18.88,18.7,18.98,6.55,6.18,23.42,7.78,6.24,22.45,0.03
5417709,NBN,Fibre to the Node,50/20 Mbps,Telstra,QLD,Urban,FALSE,FALSE,20B0xxxxxx,53.02,16.48,54.83,50.12,16.48,54.62,18.99,16.94,19.23,18.92,18.75,19.22,28.43,27.85,36.22,28.63,27.85,32.28,0.1
2260975,NBN,Fibre to the Premises,100/40 Mbps,Exetel,NSW,Urban,FALSE,FALSE,78C1xxxxxx,108.08,89.93,109.1,107.25,89.93,108.84,37.68,36.93,37.79,37.59,36.93,37.76,4.55,4.1,29.51,5.55,4.16,29.51,0.03
1231599,NBN,Hybrid Fibre Coaxial,50/20 Mbps,TPG,VIC,Urban,FALSE,FALSE,68FFxxxxxx,53.02,40.95,53.78,52.72,46.38,53.63,18.2,15.2,18.34,18.07,15.2,18.29,8.12,7.85,9.61,8.24,7.98,9.16,0.06
66082801,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,Urban,FALSE,FALSE,0836xxxxxx,57.96,6.37,81.91,25.01,6.37,67.74,5.52,0.8,9.89,3.18,0.8,6.59,35.25,29.46,44.51,36.13,29.46,44.51,0.03
54645233,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,,VIC,Urban,FALSE,FALSE,BC30xxxxxx,869.93,558.07,939.5,762.7,670.23,915.67,45.43,39.98,45.75,44.8,39.98,45.71,8.23,7.9,9.02,8.37,8.04,8.96,0.03
24328949,NBN,Hybrid Fibre Coaxial,250/25 Mbps,Superloop,VIC,Urban,FALSE,FALSE,0442xxxxxx,266.54,153.71,272.36,250.83,180.32,271.87,22.87,0.19,23.24,22.71,21.88,23.05,8.18,7.62,19.71,9.09,8.06,12.56,0.81
65256953,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,Remote,FALSE,FALSE,D435xxxxxx,69.75,9.54,82.47,38.77,9.54,69.43,7.07,2.52,9.29,4.77,2.55,7.38,36.75,29.94,75.37,39.88,32.35,59.26,1.58
33275641,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Optus,QLD,Urban,FALSE,FALSE,2880xxxxxx,54.19,27.59,55.16,53.49,27.59,55.13,18.95,16.56,19.02,18.92,17.73,19.01,8.75,8.24,14.55,8.81,8.43,9.23,0.06
55105273,NBN,Hybrid Fibre Coaxial,250/25 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,F48Cxxxxxx,241.51,154.12,244.73,237.01,201.7,244.46,22.96,14.16,23.16,22.93,22.4,23.07,9.05,8.02,17.72,9.53,8.25,16.04,0.03
2535419,NBN,Fibre to the Premises,100/40 Mbps,iiNet,WA,Urban,FALSE,FALSE,0C8Dxxxxxx,88.68,58.81,94.01,87.39,58.81,93.81,37.57,33.87,37.96,37.31,35.2,37.96,2.7,2.32,11.88,3.17,2.34,8.58,0.1
1028860,NBN,Fibre to the Premises,50/20 Mbps,iiNet,NSW,Urban,FALSE,FALSE,C4EAxxxxxx,52.69,28.87,54.08,50.72,36.5,53.94,18.88,17.17,19.01,18.82,17.82,18.99,6.05,5.48,15.48,6.39,5.53,9.72,0
74079485,NBN,Fibre to the Node,25/5 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,C814xxxxxx,25.51,17.85,26.69,25.61,23.28,26.62,4.44,3.86,4.57,4.41,4.05,4.57,8.78,8.5,13.5,9.53,8.66,13.5,0.06
54369021,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,NSW,Urban,FALSE,FALSE,D06Fxxxxxx,49.88,33.81,50.61,49.59,33.81,50.61,12.34,11.64,13.19,12.34,11.82,13.19,10.01,8.88,173.22,22.11,8.94,173.22,0.61
59419133,NBN,Fibre to the Curb,50/20 Mbps,Launtel,VIC,Urban,FALSE,FALSE,F09Fxxxxxx,53.42,34.23,54.56,52.56,38.1,54.55,17.84,16.95,18.06,17.85,17.38,18.06,5.02,4.75,7.59,5.3,4.95,7.39,0.26
2535421,NBN,Fibre to the Premises,250/25 Mbps,TPG,NT + SA,Urban,FALSE,FALSE,909Axxxxxx,267.04,0.73,270.17,258.32,74.41,269.65,23.37,11.16,23.68,23.29,19.59,23.56,42.94,42.21,252.02,43.67,42.23,91.94,0.16
4719105,NBN,Fibre to the Node,50/20 Mbps,iiNet,QLD,Major Rural,FALSE,FALSE,E0B9xxxxxx,53.2,41.04,53.71,52.64,41.04,53.53,18.83,18.17,18.9,18.8,18.48,18.86,7.42,6.95,20.44,7.74,6.98,17.74,0.26
4329477,NBN,Fibre to the Premises,50/20 Mbps,Exetel,NSW,Urban,FALSE,FALSE,10FExxxxxx,53.83,33.24,54.65,52.83,34.02,54.56,18.72,17.25,18.88,18.71,18.18,18.86,8.65,8.04,32.79,9.66,8.1,29.87,0.03
2219271,NBN,Fibre to the Node,50/20 Mbps,MyRepublic,NT + SA,Urban,FALSE,FALSE,E0B9xxxxxx,52.03,4.29,54.79,47.94,10.7,54.79,18.85,16.02,19.05,18.38,16.91,19.01,30.31,27.09,109.53,41.2,27.24,102.08,0.16
2219277,NBN,Fibre to the Node,50/20 Mbps,iiNet,NT + SA,Urban,FALSE,FALSE,3810xxxxxx,49.98,18.65,50.63,49.49,40.3,50.6,17.43,16.54,17.67,17.34,16.54,17.6,17.24,16.46,22.58,17.55,16.5,22.58,0.06
4803345,NBN,Fibre to the Premises,100/40 Mbps,Aussie Broadband,VIC,Urban,FALSE,TRUE,FCECxxxxxx,69.94,47.57,74.42,69.25,47.78,73.63,35.64,28.66,36.58,35.48,31.33,36.56,4.71,4.38,11.2,5.1,4.44,9.66,0
23486993,NBN,Fibre to the Node,50/20 Mbps,Superloop,WA,Urban,FALSE,FALSE,BC30xxxxxx,54.42,33.77,54.74,53.67,33.77,54.67,18.93,17.48,19.02,18.93,18.78,19,5.04,4.81,8.91,5.24,4.88,8.4,0
1188373,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,Remote,FALSE,FALSE,8C15xxxxxx,37.54,5.94,46.1,29.83,5.94,44.93,8.29,2.65,10.73,6.06,2.65,9.33,33.01,29.65,78.22,33.48,30.79,41.72,0.48
1027862,NBN,Fibre to the Curb,50/20 Mbps,Optus,NSW,Urban,FALSE,FALSE,10D7xxxxxx,54.37,40.78,55.29,54.16,40.78,54.65,18.62,17.82,18.69,18.63,17.99,18.68,6.9,5.81,12.93,7.05,5.83,12.93,0.03
2975257,NBN,Fibre to the Node,50/20 Mbps,TPG,TAS,Major Rural,FALSE,FALSE,1027xxxxxx,47.46,8.84,48.92,47.02,34.26,48.9,4.6,2.91,4.63,4.58,3.88,4.63,20.78,19.95,29.42,21.27,20.02,27.3,0.29
24028697,NBN,Fibre to the Premises,100/20 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,6AD7xxxxxx,107.32,86.1,108.91,105.87,86.1,108.54,17.89,13.87,18.21,17.84,13.87,18.18,1.88,1.66,20.23,2.2,1.74,9.13,0.06
2535449,NBN,Fibre to the Premises,100/20 Mbps,Aussie Broadband,QLD,Urban,FALSE,FALSE,1C3Bxxxxxx,108.21,85.05,110.21,107.9,85.59,110.21,18.93,18.54,19.01,18.94,18.81,18.99,4.04,3.9,6.2,4.28,3.99,6.2,0.03
49336345,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,NSW,Remote,FALSE,FALSE,D435xxxxxx,50.6,9.23,64.57,45.56,16.53,63.36,4.68,1.4,7.9,3.89,1.4,6.97,50.48,44.16,142.36,51.93,46.69,142.36,0
5106713,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,Remote,FALSE,FALSE,10DAxxxxxx,55.96,15.79,69.24,53.23,32.46,66.23,5.82,2.48,7.5,4.98,2.94,6.41,29.32,25.66,38.29,29.02,25.91,31.41,0.29
40518685,NBN,Hybrid Fibre Coaxial,250/25 Mbps,Superloop,NSW,Urban,FALSE,FALSE,2CC8xxxxxx,266.15,179.36,272.65,260.78,179.36,272.25,23.68,23.08,23.76,23.65,23.34,23.76,8.3,7.9,28.78,9.18,8.1,24.61,0.26
59419165,Non-NBN fixed line services,Fibre to the Premises,100/40 Mbps,,ACT,,FALSE,FALSE,3894xxxxxx,110.84,49.4,111.69,110.03,93.01,111.58,36.51,16.58,36.85,35.79,25.29,36.8,8.16,6.75,13.81,8.37,7.97,13.81,0.13
61544993,NBN,Fibre to the Premises,400/50 Mbps,Launtel,QLD,Urban,FALSE,FALSE,788Axxxxxx,440.92,109.57,447.05,436.82,141.53,446.19,46.91,32.68,47.47,46.18,40.93,47.42,5.19,5.09,7.94,5.26,5.14,5.94,0.16
6986529,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Superloop,VIC,Urban,FALSE,FALSE,909Axxxxxx,102.47,53.73,108.9,95.58,53.73,108.46,18.43,15.42,18.54,18.36,15.42,18.51,7.76,7.23,11.7,8.33,7.58,10.88,0
2975267,NBN,Fibre to the Node,50/20 Mbps,TPG,TAS,Minor Rural,FALSE,FALSE,98DAxxxxxx,52.85,13.55,53.67,52.55,40.12,53.67,17.96,17.43,18.23,17.93,17.64,18.07,21.25,18.7,28.42,21.19,18.75,26.07,0
45887781,NBN,Fibre to the Node,50/20 Mbps,Telstra,NT + SA,Urban,FALSE,FALSE,F8ABxxxxxx,47.62,30.24,50.88,46.89,30.24,50.88,18.31,14.49,18.59,18.29,17.45,18.58,17.16,14.19,22.33,17.76,14.23,21.75,0.06
59686181,NBN,Fibre to the Premises,100/40 Mbps,Launtel,NSW,Urban,FALSE,FALSE,34E8xxxxxx,107.59,54.82,109.43,104.38,54.82,109.28,36.69,35.89,36.89,36.65,35.94,36.85,4.79,4.51,6.09,4.95,4.59,5.9,0.52
1194535,NBN,Fibre to the Premises,50/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,20B0xxxxxx,54.22,36.8,55.14,53.48,36.8,55.1,18.25,16.98,18.36,18.23,17.73,18.34,3.16,3.03,8.2,3.23,3.04,5.48,0.06
24454697,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,D435xxxxxx,53.43,16.17,54.86,51.86,20.61,54.86,18.14,14.44,18.44,18,16.09,18.31,10.56,8.7,14.77,11.07,8.89,14.47,0.39
22074665,NBN,Fibre to the Node,50/20 Mbps,iiNet,NSW,Urban,FALSE,FALSE,305Axxxxxx,53.18,18.61,53.67,52.93,45.77,53.62,18.82,18.55,18.89,18.82,18.55,18.88,9.96,9.63,14.23,10.12,9.66,14.23,0
1188397,NBN,Fibre to the Premises,100/20 Mbps,iiNet,NSW,Urban,FALSE,FALSE,D435xxxxxx,107.96,93.6,108.9,107.77,93.6,108.76,18.95,17.95,19.02,18.95,18.22,19,4.12,3.71,7.46,4.16,3.77,5.24,0
55105325,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,NT + SA,Remote,FALSE,FALSE,B0E4xxxxxx,29.64,4.98,50.49,19.11,4.98,39.98,4.33,0.67,7.19,2.89,1.04,5.68,42.34,35.31,68.1,43.52,35.31,57.02,0.03
3881013,NBN,Fibre to the Premises,50/20 Mbps,Dodo & iPrimus,TAS,Urban,FALSE,FALSE,0090xxxxxx,52.89,36.4,53.33,52.53,36.4,53.3,17.63,16.23,18.76,17.66,17.15,18.03,38.13,13.49,43.16,37.5,13.49,43.16,0.19
2219317,NBN,Fibre to the Premises,50/20 Mbps,Exetel,VIC,Major Rural,FALSE,FALSE,C0FDxxxxxx,53.8,42.16,54.54,52.84,43.93,54.45,17.82,15.95,18.03,17.68,16.05,17.99,3.5,3.36,8.01,3.98,3.41,8.01,0.03
55703093,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Aussie Broadband,WA,Urban,FALSE,FALSE,76ACxxxxxx,53.67,27.56,54.45,53.24,31.46,54.45,18.91,17.58,19.08,18.9,18.57,19,10.33,8.68,33.76,10.63,8.85,19.09,0.21
1188411,NBN,Fibre to the Node,50/20 Mbps,Telstra,VIC,Major Rural,FALSE,FALSE,1013xxxxxx,44.28,27.47,46.18,43.23,31.49,46.18,18.22,17.01,18.68,18.17,17.98,18.45,18.04,13.67,28.65,18.23,13.72,24.76,0
58068541,NBN,Fibre to the Node,100/20 Mbps,Launtel,ACT,Urban,FALSE,FALSE,2405xxxxxx,77.67,33.49,91.38,75.28,33.49,90.49,18.04,12.26,18.54,18.03,12.26,18.49,14.36,11.05,49.64,16.15,13.43,34.52,0.13
24028989,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Telstra,QLD,Urban,FALSE,FALSE,BC30xxxxxx,109.08,82.37,110.08,108.67,97.08,109.53,18.8,14.49,18.87,18.75,17.83,18.85,8.11,7.79,9.98,8.35,7.96,9.14,0
42617409,NBN,Fibre to the Premises,100/20 Mbps,iiNet,NT + SA,Urban,FALSE,FALSE,E028xxxxxx,108.13,37.39,108.56,107.06,37.39,108.49,18.05,16.43,18.21,18.07,17.91,18.21,13.94,13.3,27.92,14.18,13.9,27.92,0.03
58068549,NBN,Fibre to the Curb,100/20 Mbps,Launtel,NSW,Urban,FALSE,FALSE,7483xxxxxx,95.05,76.14,95.43,94.72,90.62,95.38,18.13,16.47,18.22,18.07,17.78,18.18,5.24,5.11,16.33,5.5,5.19,16.33,0
1029445,NBN,Fibre to the Premises,50/20 Mbps,iiNet,NSW,Urban,FALSE,FALSE,E0B9xxxxxx,53.48,36.94,53.95,53.02,36.94,53.88,18.9,18.28,19.03,18.92,18.33,19.03,2.53,2.29,7.03,2.76,2.4,6.96,0
1188423,NBN,Fibre to the Premises,100/40 Mbps,TPG,VIC,Urban,FALSE,FALSE,909Axxxxxx,107.15,92.54,107.99,106.84,94.97,107.91,36.19,34.45,36.35,36.1,34.45,36.31,2.45,2.32,4.82,2.53,2.34,4.82,0.03
55458385,NBN,Fibre to the Curb,100/20 Mbps,Other RSPs,QLD,Urban,FALSE,FALSE,F8CAxxxxxx,100.97,77.28,103.01,100.47,77.28,102.79,18.82,17.65,18.9,18.78,17.8,18.89,20.3,18.4,26.94,19.98,18.4,25.49,0.32
53382737,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,,NSW,Urban,FALSE,FALSE,D435xxxxxx,910.85,16.54,946.45,896.74,605.88,946.45,46.77,0.62,47.58,46.86,33.02,47.48,8.85,8.02,10.85,9,8.34,10.35,1.77
1194581,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Telstra,NSW,Urban,FALSE,FALSE,D435xxxxxx,108.66,8.02,109.97,107.64,86.69,109.32,18.79,3.76,19.14,18.8,18.58,18.98,8.57,7.91,10.88,8.65,8.28,9.03,0.13
2211157,NBN,Fibre to the Premises,100/40 Mbps,Optus,NSW,Urban,FALSE,FALSE,B07Fxxxxxx,109.17,69.16,110.99,108.32,69.16,110.9,37.89,37.06,38.11,37.86,37.35,38.05,11.05,6.65,27.28,11.35,6.65,27.28,4.42
2512727,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,QLD,Urban,FALSE,FALSE,6003xxxxxx,834.12,382.88,849.44,802.74,564.09,847.28,47.11,45.94,47.24,46.97,45.94,47.18,2.22,2.07,4.16,2.28,2.11,3.21,0
4329561,NBN,Fibre to the Node,50/20 Mbps,TPG,NSW,Urban,FALSE,FALSE,5CA6xxxxxx,53.32,44.9,53.76,53.06,46.78,53.71,18.84,17.6,18.93,18.83,18.3,18.91,6.94,6.75,17.83,7.1,6.79,8.75,0
1188441,NBN,Fibre to the Premises,50/20 Mbps,Dodo & iPrimus,VIC,Urban,FALSE,FALSE,84BExxxxxx,52.81,34.55,53.28,51.82,37.15,53.24,17.84,15.82,18.08,17.74,16.18,18,2.72,2.49,6.98,3.02,2.56,4.53,0.06
48464473,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,,VIC,Urban,FALSE,FALSE,B0A7xxxxxx,750.27,284.56,880.76,690.26,284.56,765.33,45.69,30.86,46.2,45.62,43.43,46.13,8.81,8.48,20.86,9.13,8.64,12.11,1.13
6986585,NBN,Fibre to the Curb,100/40 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,F021xxxxxx,96.12,83.63,97.51,96.46,92.39,97.28,34.64,32.8,34.96,34.57,34.51,34.66,4.87,4.52,6.69,5.15,4.68,6.69,0.1
50669405,NBN,Fibre to the Node,100/20 Mbps,TPG,NSW,Major Rural,FALSE,FALSE,CCF4xxxxxx,94.23,66.37,106.14,92.75,66.37,105.93,18.47,9.14,18.89,18.48,16.86,18.81,11.23,8.4,23.74,11.39,10.02,12.74,0
53382749,NBN,Fibre to the Node,25/5 Mbps,Optus,NSW,Urban,FALSE,FALSE,1890xxxxxx,27.31,22.71,27.79,27.16,22.71,27.79,4.32,3.88,4.84,4.32,3.88,4.84,11.33,10.22,84.68,11.34,10.27,13.57,0
4329569,NBN,Fibre to the Node,12/1 Mbps,TPG,QLD,Urban,FALSE,FALSE,3C67xxxxxx,12.27,4.76,12.63,12.05,8.34,12.59,1.02,0.7,1.16,1.03,0.74,1.16,18.52,17.93,26.1,19.13,18.09,26.1,0.13
6986337,NBN,Fibre to the Node,100/40 Mbps,Exetel,NSW,Urban,FALSE,FALSE,C0FDxxxxxx,99.89,78.78,100.42,99.55,92.8,100.38,37.33,34.07,37.95,37.29,35.74,37.77,9.45,8.41,30.61,10.5,8.67,30.61,0
53782625,NBN,Fibre to the Node,50/20 Mbps,TPG,QLD,Urban,FALSE,FALSE,1013xxxxxx,53.22,38.66,53.82,52.87,39.87,53.75,18.85,17.61,18.93,18.85,18.72,18.91,7.31,7,13.17,7.51,7.12,13.17,0.03
59419233,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,Minor Rural,FALSE,FALSE,8C3Bxxxxxx,61.6,3.17,82.26,32.62,6.15,72.55,4.15,0.75,8.93,2.26,0.92,3.45,36.02,30.17,56.99,37.12,32.66,56.99,0.13
